,feature name,importance
373,56 Nucleus Accumbens_HexCer t41 2,0.0
374,56 Nucleus Accumbens_Cer m40 1,0.0
375,56 Nucleus Accumbens_SM d44 2,0.0
376,56 Nucleus Accumbens_SM d43 2,0.0
377,56 Nucleus Accumbens_SM d42 1,0.0
378,56 Nucleus Accumbens_SM d42 2,0.0
379,56 Nucleus Accumbens_SM d41 2,0.0
380,56 Nucleus Accumbens_SM d34 0,0.0
381,56 Nucleus Accumbens_SM d40 1,0.0
382,56 Nucleus Accumbens_SM d40 2,0.0
383,56 Nucleus Accumbens_SM d38 1,0.0
384,56 Nucleus Accumbens_SM d37 1,0.0
385,56 Nucleus Accumbens_SM d37 2,0.0
386,56 Nucleus Accumbens_SM d36 0,0.0
387,56 Nucleus Accumbens_SM d35 2,0.0
388,56 Nucleus Accumbens_PS 40 6,0.0
389,56 Nucleus Accumbens_TG 50 3,0.0
390,56 Nucleus Accumbens_TG 52 4,0.0
391,56 Nucleus Accumbens_TG 52 3,0.0
392,56 Nucleus Accumbens_PC 36 2,0.0
393,56 Nucleus Accumbens_PC 36 1,0.0
394,56 Nucleus Accumbens_PC 35 3,0.0
395,56 Nucleus Accumbens_PC 35 2,0.0
396,56 Nucleus Accumbens_PC 35 1,0.0
397,56 Nucleus Accumbens_PC 34 2,0.0
398,56 Nucleus Accumbens_PC 34 1,0.0
399,56 Nucleus Accumbens_PC 34 0,0.0
400,56 Nucleus Accumbens_PC 33 1,0.0
401,56 Nucleus Accumbens_PC 32 1,0.0
402,56 Nucleus Accumbens_Cer d36 2,0.0
403,56 Nucleus Accumbens_Cer m41 1,0.0
404,56 Nucleus Accumbens_PC 30 1,0.0
405,56 Nucleus Accumbens_SM d41 1,0.0
406,56 Nucleus Accumbens_HexCer t40 2,0.0
407,56 Nucleus Accumbens_HexCer d40 1,0.0
408,56 Nucleus Accumbens_HexCer d38 1,0.0
409,56 Nucleus Accumbens_HexCer d36 2,0.0
410,56 Nucleus Accumbens_Cer d41 2,0.0
411,56 Nucleus Accumbens_PC 42 10,0.0
412,56 Nucleus Accumbens_Cer d40 1,0.0
413,56 Nucleus Accumbens_DG 42 4,0.0
414,56 Nucleus Accumbens_HexCer d42 2,0.0
415,56 Nucleus Accumbens_Cer d43 2,0.0
416,56 Nucleus Accumbens_Cer d42 2,0.0
417,56 Nucleus Accumbens_Cer m44 1,0.0
418,56 Nucleus Accumbens_SM d36 1,0.0
419,56 Nucleus Accumbens_SM d36 2,0.0
420,56 Nucleus Accumbens_SM d35 1,0.0
421,56 Nucleus Accumbens_SM d34 2,0.0
422,56 Nucleus Accumbens_DG 40 2,0.0
423,56 Nucleus Accumbens_DG 40 4,0.0
424,56 Nucleus Accumbens_DG 38 2,0.0
425,56 Nucleus Accumbens_DG 38 4,0.0
426,56 Nucleus Accumbens_DG 36 1,0.0
427,56 Nucleus Accumbens_DG 36 2,0.0
428,56 Nucleus Accumbens_DG 36 3,0.0
429,56 Nucleus Accumbens_DG 36 4,0.0
430,56 Nucleus Accumbens_SM d32 1,0.0
431,56 Nucleus Accumbens_SM d33 1,0.0
432,56 Nucleus Accumbens_SM d34 1,0.0
433,56 Nucleus Accumbens_PC 32 0,0.0
434,56 Nucleus Accumbens_PC 30 0,0.0
435,56 Nucleus Accumbens_PE 36 1,0.0
436,56 Nucleus Accumbens_TG 60 11,0.0
437,56 Nucleus Accumbens_TG 58 6,0.0
438,56 Nucleus Accumbens_TG 58 7,0.0
439,56 Nucleus Accumbens_TG 58 8,0.0
440,56 Nucleus Accumbens_TG 58 10,0.0
441,56 Nucleus Accumbens_LPC 18 0,0.0
442,56 Nucleus Accumbens_TG 56 4,0.0
443,56 Nucleus Accumbens_TG 56 5,0.0
444,56 Nucleus Accumbens_TG 56 7,0.0
445,56 Nucleus Accumbens_TG 54 4,0.0
446,56 Nucleus Accumbens_TG 54 5,0.0
447,56 Nucleus Accumbens_TG 54 6,0.0
448,56 Nucleus Accumbens_TG 52 2,0.0
449,56 Nucleus Accumbens_LPC 18 1,0.0
450,56 Nucleus Accumbens_LPC 20 4,0.0
451,56 Nucleus Accumbens_PE_P 34 1,0.0
452,56 Nucleus Accumbens_PE 38 6,0.0
453,56 Nucleus Accumbens_PG 42 10,0.0
454,56 Nucleus Accumbens_LPE 22 4,0.0
455,56 Nucleus Accumbens_LPE 22 6,0.0
456,56 Nucleus Accumbens_LPE 20 4,0.0
457,56 Nucleus Accumbens_LPE 18 1,0.0
458,56 Nucleus Accumbens_PE 42 8,0.0
459,56 Nucleus Accumbens_PE 40 7,0.0
460,56 Nucleus Accumbens_PE 38 3,0.0
461,56 Nucleus Accumbens_LPC 20 3,0.0
462,56 Nucleus Accumbens_PE 36 3,0.0
463,56 Nucleus Accumbens_PE 36 2,0.0
464,56 Nucleus Accumbens_TG 60 12,0.0
465,56 Nucleus Accumbens_TG 60 10,0.0
466,56 Nucleus Accumbens_PC 28 0,0.0
467,56 Nucleus Accumbens_Cholesterol,0.0
468,56 Nucleus Accumbens_LPC 20 1,0.0
469,56 Nucleus Accumbens_LPC 16 1,0.0
470,56 Nucleus Accumbens_PE_O 40 5,0.0
471,56 Nucleus Accumbens_PC 37 3,0.0
472,56 Nucleus Accumbens_PC 38 2,0.0
473,56 Nucleus Accumbens_PC 38 3,0.0
474,56 Nucleus Accumbens_PC 42 3,0.0
475,56 Nucleus Accumbens_PC 46 5,0.0
476,56 Nucleus Accumbens_PC 46 3,0.0
477,56 Nucleus Accumbens_PC 46 2,0.0
478,56 Nucleus Accumbens_PC 45 2,0.0
479,56 Nucleus Accumbens_PC 44 2,0.0
480,56 Nucleus Accumbens_PC 44 1,0.0
481,56 Nucleus Accumbens_PC 42 4,0.0
482,56 Nucleus Accumbens_PC 42 2,0.0
483,56 Nucleus Accumbens_PC 38 4,0.0
484,56 Nucleus Accumbens_DG 35 1,0.0
485,56 Nucleus Accumbens_PC 40 7,0.0
486,56 Nucleus Accumbens_PC 40 4,0.0
487,56 Nucleus Accumbens_PC 40 3,0.0
488,56 Nucleus Accumbens_PC 38 7,0.0
489,56 Nucleus Accumbens_PC 38 6,0.0
490,56 Nucleus Accumbens_PC 38 5,0.0
491,56 Nucleus Accumbens_PE_P 40 4,0.0
492,56 Nucleus Accumbens_PE_P 36 4,0.0
493,56 Nucleus Accumbens_PE_P 36 1,0.0
